Name,Born,Died,Age,Gender,Class/Dept,Ticket,Fare,Cabin,Joined,Occupation,Survived?,Boat,Body,Nationality,URL
"SEWARD, Mr Wilfred Deable",1887,1963,25,Male,Victualling Crew,,,,Southampton,Chief Pantry Steward (2nd Class),SAVED,3,,English,https://www.encyclopedia-titanica.org/titanic-survivor/wilfred-deable-seward.html
"SHANNON, Mr David McKay",1879,1961,33,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/david-shannon.html
"SHAW, Mr Andrew",1875,,37,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/andrew-shaw.html
"SHAW, Mr Henry",1870,1912,41,Male,Victualling Crew,,,,Southampton,Kitchen Porter,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/henry-shaw.html
"SHAW, Mr James",1872,,40,Male,Engineering Crew Deserted,,,,Southampton,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/shaw-j.html
"SHEA, Mr John Joseph",1872,1912,39,Male,Victualling Crew,,,,Belfast,Saloon Steward (1st class),LOST,,11,English,https://www.encyclopedia-titanica.org/titanic-victim/john-shea.html
"SHEA, Mr Thomas",1880,1912,32,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-shea.html
"SHEATH, Mr Frederick",1892,1934,20,Male,Engineering Crew,,,,Southampton,Trimmer,SAVED,1,,English,https://www.encyclopedia-titanica.org/titanic-survivor/frederick-sheath.html
"SHEPHERD, Mr Jonathan",1880,1912,32,Male,Engineering Crew,,,,Southampton,Junior Assistant 2nd. Engineer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/jonathan-shepherd.html
"SHIERS, Mr Alfred Charles",1886,1946,25,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/alfred-charles-shiers.html
"SHILLABEER, Mr Charles Frederick",1892,1912,19,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,195,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-frederick-shillabeer.html
"SHULVER, Mr Christopher Arthur",1883,1922,28,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/john-dilley.html
"SIEBERT, Mr Sidney Conrad",1882,1912,29,Male,Victualling Crew,,,,Belfast,Bed Room Steward,LOST,4,,English,https://www.encyclopedia-titanica.org/titanic-victim/sidney-conrad-siebert.html
"SIMMONS, Mr Andrew George James",1880,1948,31,Male,Victualling Crew,,,,Southampton,Scullion,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/alfred-andrew-simmons.html
"SIMMONS, Mr Frederick Charles",1887,1912,24,Male,Victualling Crew,,,,Southampton,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/frederick-simmons.html
"SIMMONS, Mr William Simon Catcott",1875,1912,37,Male,Victualling Crew,,,,Southampton,Passage Cook,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/w-simmons.html
"SIMMS, Mr William",1874,,38,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-simms.html
"SIMPSON, Dr John Edward",1875,1912,37,Male,Deck Crew,,,,Southampton,Assistant Surgeon,LOST,,,Irish,https://www.encyclopedia-titanica.org/titanic-victim/john-edward-simpson.html
"SIMS, Mr W.",1882,,30,Male,Engineering Crew Left with Consent,,,,Southampton,Fireman,,,,,https://www.encyclopedia-titanica.org/titanic-biography/sims-w.html
"SIVIER, Mr William",1888,1912,23,Male,Victualling Crew,,,,Southampton,Steward (3rd Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-sivier.html
"SKEATES, Mr William",1889,1912,23,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-skeates.html
"SKINNER, Mr Edward",1871,1912,41,Male,Victualling Crew,,,,Belfast,Saloon Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/edward-skinner.html
"SLADE, Mr Alfred Edward",1887,1965,25,Male,Engineering Crew Deserted,,,,Southampton,Fireman,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/slade-a.html
"SLADE, Mr Bertram",1884,1943,28,Male,Engineering Crew Deserted,,,,Southampton,Fireman,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/slade-b.html
"SLADE, Mr Thomas",1883,1933,28,Male,Engineering Crew Deserted,,,,Southampton,Fireman,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/slade-t.html
"SLIGHT, Mr Harry John",1878,1912,33,Male,Victualling Crew,,,,Southampton,3rd Class Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-john-slight.html
"SLIGHT, Mr William Henry James",1875,1912,36,Male,Victualling Crew,,,,Belfast,Larder Cook,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-slight.html
"SLOAN, Mr Peter",1881,1912,31,Male,Engineering Crew,,,,Belfast,Chief Electrician,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/peter-sloan.html
"SLOAN, Mr Thomas",,,,Male,Deck Crew,,,,Belfast,Boatswain,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/thomas-sloan.html
"SMALL, Mr William McMillan",1870,1912,42,Male,Engineering Crew,,,,Southampton,Leading Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-small.html
"SMILLIE, Mr John Downing",1883,1912,28,Male,Victualling Crew,,,,Belfast,Saloon Steward,LOST,,91,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/john-smillie.html
"SMITH, Captain Edward John",1850,1912,62,Male,Deck Crew Titanic Officers,,,,Southampton,Master,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/edward-john-smith.html
"SMITH, Mr Charles Edwin",1872,1912,39,Male,Victualling Crew,,,,Southampton,2nd Class Bedroom Steward,LOST,,329,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-edwin-smith.html
"SMITH, Mr Charles Henry James",1867,1912,45,Male,Victualling Crew,,,,Southampton,Kitchen Porter,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/charles-smith.html
"SMITH, Mr Ernest George",1885,1912,27,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/ernest-george-smith.html
"SMITH, Mr James Muil",1873,1912,39,Male,Engineering Crew,,,,Belfast,Junior 4th. Engineer,LOST,,,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/james-smith.html
"SMITH, Mr James William",1887,1912,24,Male,Victualling Crew,,,,Southampton,Assistant baker,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-william-smith.html
"SMITH, Mr John Richard Jago",1877,1912,35,Male,Victualling Crew Postal Clerk,,,,Southampton,Postal Clerk / Postman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-richard-jago-smith.html
"SMITH, Mr Joseph",1887,,25,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/joseph-smith.html
"SMITH, Mr Reginald George",1879,1912,33,Male,Victualling Crew,,,,Southampton,Saloon Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/reginald-george-smith.html
"SMITH, Mr Walter",1868,1932,44,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/walter-smith.html
"SMITH, Mr William",1886,1912,26,Male,Deck Crew,,,,Southampton,Seaman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-smith.html
"SMITHER, Mr Harry James",1889,1912,22,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-james-smither.html
"SMYTH, Mr John Patrick",1877,,35,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/john-smyth.html
"SNELLGROVE, Mr George",1871,1912,41,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/g-snellgrove.html
"SNOOK, Mr William Henry",1886,1912,25,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/w-snooks.html
"SNOW, Mr Eustace Philip",1890,1966,21,Male,Engineering Crew,,,,Southampton,Trimmer,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/eustace-philip-snow.html
"SPARKMAN, Mr Henry William",1876,1947,36,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/henry-william-sparkman.html
"STAGG, Mr John Henry",1873,1912,38,Male,Victualling Crew,,,,Southampton,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-henry-stagg.html
"STANBROOK, Mr  Augustus George",1881,1912,31,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,316,English,https://www.encyclopedia-titanica.org/titanic-victim/augustus-stanbrook.html
"STARKEY, Mr Henry",1864,1939,48,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/henry-starkey.html
"STEBBINGS, Mr Sydney Frederick",1876,1912,36,Male,Victualling Crew,,,,Belfast,Chief Boots Steward (1st Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/sydney-frederick-stebbings.html
"STEEL, Mr Robert Edward",1882,1912,30,Male,Engineering Crew Substitute Crew,,,,Southampton,Trimmer,LOST,,,Channel Islander,https://www.encyclopedia-titanica.org/titanic-victim/robert-edward-steel.html
"STEVENSON, Mr Andrew",1884,,28,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/andrew-stevenson.html
"STEVENSON, Mr James",1866,1919,46,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/james-stevenson.html
"STEVENSON, Mr John",1863,,49,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/john-stevenson.html
"STEWART, Mr John",1883,1946,28,Male,Victualling Crew,,,,Belfast,Verandah Steward,SAVED,15,,Scottish,https://www.encyclopedia-titanica.org/titanic-survivor/john-stewart.html
"STEWART, Mr John Francis Croker",1881,1963,30,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/john-stewart-2.html
"STEWART, Mr Matthew",1887,,25,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/matthew-stewart.html
"STOCKER, Mr Henry Dorey",1892,1912,20,Male,Engineering Crew,,,,Southampton,Trimmer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/henry-dorey-stocker.html
"STONE, Mr Edmund",1879,1912,33,Male,Victualling Crew,,,,Southampton,1st Class Bedroom Steward,LOST,,41,English,https://www.encyclopedia-titanica.org/titanic-victim/edmund-stone.html
"STONE, Mr Edward Thomas",1882,1912,29,Male,Victualling Crew,,,,Southampton,Bedroom Steward (2nd class),LOST,,243,English,https://www.encyclopedia-titanica.org/titanic-victim/edward-thomas-stone.html
"STRANGE, Mr Samuel",1872,1916,40,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/samuel-strange.html
"STREET, Mr Thomas Albert",1887,1964,25,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,9,,English,https://www.encyclopedia-titanica.org/titanic-survivor/thomas-albert-street.html
"STROUD, Mr Edward Alfred Orlando",1893,1912,19,Male,Victualling Crew,,,,Southampton,Saloon Steward (2nd class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/edward-alfred-orlando-stroud.html
"STROUD, Mr Harry John",1876,1912,35,Male,Victualling Crew,,,,Southampton,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-john-stroud.html
"STRUGNELL, Mr John Herbert",1878,1912,34,Male,Victualling Crew,,,,Belfast,Saloon Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-strugnell.html
"STUBBINGS, Mr Harry Robert",1881,1912,31,Male,Victualling Crew,,,,Belfast,2nd. Class Cook,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-robert-stubbings.html
"STUBBS, Mr James Henry",1884,1912,28,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-henry-stubbs.html
"SWAN, Mr William",1864,1912,48,Male,Victualling Crew,,,,Belfast,1st Class Bedroom Steward,LOST,,,Irish,https://www.encyclopedia-titanica.org/titanic-victim/w-swan.html
"SWARBRICK, Mr Joseph",1892,1944,20,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/joseph-swarbrick.html
"SWARBRICK, Mr William John",1888,1968,23,Male,Engineering Crew,,,,Belfast,Fireman,,,,English,https://www.encyclopedia-titanica.org/titanic-biography/william-swarbrick.html
"SYMONDS, Mr John Crane",1867,1912,44,Male,Victualling Crew,,,,Belfast,Saloon Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/j-symonds.html
"SYMONS, Mr George Thomas Macdonald",1888,1950,24,Male,Deck Crew,,,,Southampton,Lookout,SAVED,1,,English,https://www.encyclopedia-titanica.org/titanic-survivor/george-thomas-macdonald-symons.html
"TAGGART, Mr William",1887,,24,Male,Engineering Crew,,,,Belfast,Trimmer,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-taggart.html
"TALBOT, Mr George Frederick Charles",1891,1912,20,Male,Victualling Crew,,,,Southampton,Steward,LOST,,150,English,https://www.encyclopedia-titanica.org/titanic-victim/george-frederick-charles-talbot.html
"TAMLYN, Mr Frederick",1888,1912,23,Male,Deck Crew,,,,Southampton,Mess Steward (Deck Dept.),LOST,,123,English,https://www.encyclopedia-titanica.org/titanic-victim/frederick-tamlyn.html
"TAYLOR, Mr Bernard Cuthbert",1889,1912,22,Male,Victualling Crew,,,,Southampton,3rd Class Steward,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/bernard-cuthbert-taylor.html
"TAYLOR, Mr Charles William Frederick",1871,1912,40,Male,Deck Crew,,,,Southampton,Able-bodied Seaman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/c-taylor.html
"TAYLOR, Mr George",1888,1931,23,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,1,,English,https://www.encyclopedia-titanica.org/titanic-survivor/james-taylor.html
"TAYLOR, Mr J.",1870,1912,42,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/j-taylor.html
"TAYLOR, Mr John Henry",1862,1912,49,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/john-taylor.html
"TAYLOR, Mr Leonard",1893,1912,19,Male,Victualling Crew,,,,Southampton,Turkish Bath Attendant,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/leonard-taylor.html
"TAYLOR, Mr William Henry",1883,1914,28,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,15,,English,https://www.encyclopedia-titanica.org/titanic-survivor/william-henry-taylor.html
"TAYLOR, Mr William John",1881,1912,31,Male,Victualling Crew,,,,Southampton,Saloon Steward (1st class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-john-taylor.html
"TERRELL, Mr Bertram",1893,1912,19,Male,Deck Crew,,,,Southampton,Seaman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/bertram-terrell.html
"TERRILL, Mr Frank",1884,,27,Male,Victualling Crew,,,,Southampton,Assistant Saloon Steward,SAVED,11,,English,https://www.encyclopedia-titanica.org/titanic-survivor/frank-terrell.html
"TESTONI, Sig. Ercole",1888,1912,23,Male,Restaurant Staff,,,,Southampton,Assistant Glass Man,LOST,,,Italian,https://www.encyclopedia-titanica.org/titanic-victim/ercole-testoni.html
"TEUTON, Mr Thomas Moore",1877,1912,35,Male,Victualling Crew,,,,Southampton,Saloon Steward,LOST,,226,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-moore-teuton-fenton.html
"THALER, Mr Montague Donald",1894,1912,17,Male,Victualling Crew,,,,Southampton,Steward (3rd Class),LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/montague-donald-thaler.html
"THEISSINGER, Mr Alfred",1865,1949,46,Male,Victualling Crew,,,,Southampton,Bed Room Steward,SAVED,,,German,https://www.encyclopedia-titanica.org/titanic-survivor/alfred-theissinger.html
"THOMAS, Mr Albert Charles",1889,1973,23,Male,Victualling Crew,,,,Southampton,Saloon Steward,SAVED,15,,English,https://www.encyclopedia-titanica.org/titanic-survivor/albert-charles-thomas.html
"THOMAS, Mr Benjamin James",1881,1937,30,Male,Victualling Crew,,,,Belfast,Saloon Steward,SAVED,15,,English,https://www.encyclopedia-titanica.org/titanic-survivor/benjamin-james-thomas.html
"THOMAS, Mr John",1887,,25,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/john-thomas.html
"THOMAS, Mr Joseph Wakefield",1888,1912,23,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/joseph-thomas.html
"THOMAS, Mr William",1861,,51,Male,Deck Crew,,,,Belfast,Able Seaman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/william-thomas.html
"THOMPSON, Mr Herbert Henry",1887,1912,25,Male,Victualling Crew,,,,Belfast,2nd (Assistant) Storekeeper,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/herbert-henry-thompson.html
"THOMPSON, Mr John William",1876,,36,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,A,,English,https://www.encyclopedia-titanica.org/titanic-survivor/john-william-thompson.html
"THORLEY, Mr William Gordon",1871,1912,41,Male,Victualling Crew,,,,Southampton,Cook,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/william-thorley.html
"THORN, Mr Harry",1886,1912,25,Male,Victualling Crew,,,,Southampton,Assistant Ship's Cook,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/harry-johnson-thorne.html
"THRELFALL, Mr Thomas",1867,1934,44,Male,Engineering Crew,,,,Southampton,Leading Fireman,SAVED,,,English,https://www.encyclopedia-titanica.org/titanic-survivor/thomas-threlfall.html
"THRESHER, Mr George Terrill",1886,1939,25,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,9,,English,https://www.encyclopedia-titanica.org/titanic-survivor/george-terrill-thresher.html
"TIETZ, Sig. Carlo/Karl",1885,1912,27,Male,Restaurant Staff,,,,Southampton,Kitchen Porter,LOST,,,German,https://www.encyclopedia-titanica.org/titanic-victim/carlo-karl-tietz.html
"TINSLEY, Mr Thomas",1864,,47,Male,Engineering Crew,,,,Belfast,Fireman,,,,Irish,https://www.encyclopedia-titanica.org/titanic-biography/thomas-tinsley.html
"TIZARD, Mr Arthur Leopold",1881,1912,31,Male,Engineering Crew,,,,Southampton,Fireman,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/arthur-tizard.html
"TOMS, Mr Fred",1882,1937,29,Male,Victualling Crew,,,,Belfast,Saloon Steward,SAVED,15,,English,https://www.encyclopedia-titanica.org/titanic-survivor/fred-toms.html
"TOPP, Mr Thomas",1884,1912,27,Male,Victualling Crew,,,,Southampton,2nd Butcher,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/thomas-topp.html
"TOSHACK, Mr James Adamson",1881,1912,30,Male,Victualling Crew,,,,Southampton,Saloon Steward (1st class),LOST,,,Scottish,https://www.encyclopedia-titanica.org/titanic-victim/james-adamson-toshack.html
"TOZER, Mr James",1880,1912,32,Male,Engineering Crew,,,,Southampton,Greaser,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/james-tozer.html
"TRIGGS, Mr Robert",1871,1931,41,Male,Engineering Crew,,,,Southampton,Fireman,SAVED,3,,English,https://www.encyclopedia-titanica.org/titanic-survivor/robert-triggs.html
"TURLEY, Mr Richard",1875,1912,37,Male,Engineering Crew,,,,Belfast,Fireman,LOST,,,Irish,https://www.encyclopedia-titanica.org/titanic-victim/richard-turley.html
"TURNER, Mr George Frederick",1870,1912,42,Male,Victualling Crew,,,,Southampton,Stenographer,LOST,,,English,https://www.encyclopedia-titanica.org/titanic-victim/george-frederick-turner.html
"TURNER, Mr Leopold Olerenshaw",1884,1912,28,Male,Victualling Crew,,,,Belfast,Saloon Steward (1st class),LOST,,23,English,https://www.encyclopedia-titanica.org/titanic-victim/l-turner.html
